SN	NW	WORD	word_len
348	7	conclusion,	11
348	8	when	4
348	9	we	2
348	10	hear	4
348	11	the	3
348	12	ultimate	8
348	13	fate	4
348	14	of	2
348	15	these	5
348	16	girls	5
348	17	and	3
348	18	realize,	8
348	19	much	4
348	20	to	2
348	21	our	3
348	22	dismay,	7
348	23	that	4
348	24	this	4
348	25	really	6
348	26	did	3
348	27	happen.	7
349	1	Bogdanovich	11
349	2	taps	4
349	3	deep	4
349	4	into	4
349	5	the	3
349	6	Hearst	6
349	7	mystique,	9
349	8	entertainingly	14
349	9	reenacting	10
349	10	a	1
349	11	historic	8
349	12	scandal.	8
350	1	Peralta's	9
350	2	mythmaking	10
350	3	could	5
350	4	have	4
350	5	used	4
350	6	some	4
350	7	informed,	9
350	8	adult	5
350	9	hindsight.	10
351	1	``My	4
351	2	god,	4
351	3	I'm	3
351	4	behaving	8
351	5	like	4
351	6	an	2
351	7	idiot!''	8
352	1	Devos	5
352	2	and	3
352	3	Cassel	6
352	4	have	4
352	5	tremendous	10
352	6	chemistry	9
352	7	--	2
352	8	their	5
352	9	sexual	6
352	10	and	3
352	11	romantic	8
352	12	tension,	8
352	13	while	5
352	14	never	5
352	15	really	6
352	16	vocalized,	10
352	17	is	2
352	18	palpable.	9
353	1	As	2
353	2	a	1
353	3	girl-meets-girl	15
353	4	romantic	8
353	5	comedy,	7
353	6	Kissing	7
353	7	Jessica	7
353	8	Steinis	7
353	9	quirky,	7
353	10	charming	8
353	11	and	3
353	12	often	5
353	13	hilarious.	10
354	1	Gollum's	8
354	2	`performance'	13
354	3	is	2
354	4	incredible!	11
355	1	...	3
355	2	a	1
355	3	haunting	8
355	4	vision,	7
355	5	with	4
355	6	images	6
355	7	that	4
355	8	seem	4
355	9	more	4
355	10	like	4
355	11	disturbing	10
355	12	hallucinations.	15
356	1	As	2
356	2	a	1
356	3	remake,	7
356	4	it's	4
356	5	a	1
356	6	pale	4
356	7	imitation.	10
357	1	Adults	6
357	2	will	4
357	3	certainly	9
357	4	want	4
357	5	to	2
357	6	spend	5
357	7	their	5
357	8	time	4
357	9	in	2
357	10	the	3
357	11	theater	7
357	12	thinking	8
357	13	up	2
357	14	grocery	7
357	15	lists	5
357	16	and	3
357	17	ways	4
357	18	to	2
357	19	tell	4
357	20	their	5
357	21	kids	4
357	22	how	3
357	23	not	3
357	24	to	2
357	25	act	3
357	26	like	4
357	27	Pinocchio.	10
358	1	Not	3
358	2	as	2
358	3	distinctive	11
358	4	or	2
358	5	even	4
358	6	as	2
358	7	humorous	8
358	8	as	2
358	9	its	3
358	10	needs	5
358	11	to	2
358	12	be	2
358	13	to	2
358	14	stand	5
358	15	out,	4
358	16	but	3
358	17	it	2
358	18	has	3
358	19	clearly	7
358	20	been	4
358	21	made	4
358	22	with	4
358	23	affection	9
358	24	and	3
358	25	care.	5
359	1	A	1
359	2	generic	7
359	3	family	6
359	4	comedy	6
359	5	unlikely	8
359	6	to	2
359	7	be	2
359	8	appreciated	11
359	9	by	2
359	10	anyone	6
359	11	outside	7
359	12	the	3
359	13	under-10	8
359	14	set.	4
360	1	An	2
360	2	amalgam	7
360	3	of	2
360	4	The	3
360	5	Fugitive,	9
360	6	Blade	5
360	7	Runner,	7
360	8	and	3
360	9	Total	5
360	10	Recall,	7
360	11	only	4
360	12	without	7
360	13	much	4
360	14	energy	6
360	15	or	2
360	16	tension.	8
361	1	Everything	10
361	2	its	3
361	3	title	5
361	4	implies,	8
361	5	a	1
361	6	standard-issue	14
361	7	crime	5
361	8	drama	5
361	9	spat	4
361	10	out	3
361	11	from	4
361	12	the	3
361	13	Tinseltown	10
361	14	assembly	8
361	15	line.	5
362	1	This	4
362	2	odd,	4
362	3	poetic	6
362	4	road	4
362	5	movie,	6
362	6	spiked	6
362	7	by	2
362	8	jolts	5
362	9	of	2
362	10	pop	3
362	11	music,	6
362	12	pretty	6
362	13	much	4
362	14	takes	5
362	15	place	5
362	16	in	2
362	17	Morton's	8
362	18	ever-watchful	13
362	19	gaze	4
362	20	--	2
362	21	and	3
362	22	it's	4
362	23	a	1
362	24	tribute	7
362	25	to	2
362	26	the	3
362	27	actress,	8
362	28	and	3
362	29	to	2
362	30	her	3
362	31	inventive	9
362	32	director,	9
362	33	that	4
362	34	the	3
362	35	journey	7
362	36	is	2
362	37	such	4
362	38	a	1
362	39	mesmerizing	11
362	40	one.	4
363	1	Co-writer/director	18
363	2	Jonathan	8
363	3	Parker's	8
363	4	attempts	8
363	5	to	2
363	6	fashion	7
363	7	a	1
363	8	Brazil-like,	12
363	9	hyper-real	10
363	10	satire	6
363	11	fall	4
363	12	dreadfully	10
363	13	short.	6
364	1	An	2
364	2	amateurish,	11
364	3	quasi-improvised	16
364	4	acting	6
364	5	exercise	8
364	6	shot	4
364	7	on	2
364	8	ugly	4
364	9	digital	7
364	10	video.	6
365	1	``The	5
365	2	Kid	3
365	3	Stays	5
365	4	in	2
365	5	the	3
365	6	Picture''	9
365	7	is	2
365	8	a	1
365	9	great	5
365	10	story,	6
365	11	terrifically	12
365	12	told	4
365	13	by	2
365	14	the	3
365	15	man	3
365	16	who	3
365	17	wrote	5
365	18	it	2
365	19	but	3
365	20	this	4
365	21	Cliff	5
365	22	Notes	5
365	23	edition	7
365	24	is	2
365	25	a	1
365	26	cheat.	6
366	1	A	1
366	2	gratingly	9
366	3	unfunny	7
366	4	groaner	7
366	5	littered	8
366	6	with	4
366	7	zero-dimensional,	17
366	8	unlikable	9
366	9	characters	10
366	10	and	3
366	11	hackneyed,	10
366	12	threadbare	10
366	13	comic	5
366	14	setups.	7
367	1	While	5
367	2	this	4
367	3	gentle	6
367	4	and	3
367	5	affecting	9
367	6	melodrama	9
367	7	will	4
367	8	have	4
367	9	luvvies	7
367	10	in	2
367	11	raptures,	9
367	12	it's	4
367	13	far	3
367	14	too	3
367	15	slight	6
367	16	and	3
367	17	introspective	13
367	18	to	2
367	19	appeal	6
367	20	to	2
367	21	anything	8
367	22	wider	5
367	23	than	4
367	24	a	1
367	25	niche	5
367	26	audience.	9
368	1	Griffin	7
368	2	&	1
368	3	Co.	3
368	4	manage	6
368	5	to	2
368	6	be	2
368	7	spectacularly	13
368	8	outrageous.	11
369	1	A	1
369	2	profoundly	10
369	3	stupid	6
369	4	affair,	7
369	5	populating	10
369	6	its	3
369	7	hackneyed	9
369	8	and	3
369	9	meanspirited	12
369	10	storyline	9
369	11	with	4
369	12	cardboard	9
369	13	characters	10
369	14	and	3
369	15	performers	10
369	16	who	3
369	17	value	5
369	18	cash	4
369	19	above	5
369	20	credibility.	12
370	1	Warm	4
370	2	Water	5
370	3	Under	5
370	4	a	1
370	5	Red	3
370	6	Bridge	6
370	7	is	2
370	8	a	1
370	9	quirky	6
370	10	and	3
370	11	poignant	8
370	12	Japanese	8
370	13	film	4
370	14	that	4
370	15	explores	8
370	16	the	3
370	17	fascinating	11
370	18	connections	11
370	19	between	7
370	20	women,	6
370	21	water,	6
370	22	nature,	7
370	23	and	3
370	24	sexuality.	10
371	1	It	2
371	2	isn't	5
371	3	that	4
371	4	Stealing	8
371	5	Harvard	7
371	6	is	2
371	7	a	1
371	8	horrible	8
371	9	movie	5
371	10	--	2
371	11	if	2
371	12	only	4
371	13	it	2
371	14	were	4
371	15	that	4
371	16	grand	5
371	17	a	1
371	18	failure!	8
372	1	It	2
372	2	just	4
372	3	doesn't	7
372	4	have	4
372	5	much	4
372	6	else...	7
372	7	especially	10
372	8	in	2
372	9	a	1
372	10	moral	5
372	11	sense.	6
373	1	Those	5
373	2	unfamiliar	10
373	3	with	4
373	4	Mormon	6
373	5	traditions	10
373	6	may	3
373	7	find	4
373	8	The	3
373	9	Singles	7
373	10	Ward	4
373	11	occasionally	12
373	12	bewildering.	12
374	1	Viewed	6
374	2	as	2
374	3	a	1
374	4	comedy,	7
374	5	a	1
374	6	romance,	8
374	7	a	1
374	8	fairy	5
374	9	tale,	5
374	10	or	2
374	11	a	1
374	12	drama,	6
374	13	there's	7
374	14	nothing	7
374	15	remotely	8
374	16	triumphant	10
374	17	about	5
374	18	this	4
374	19	motion	6
374	20	picture.	8
375	1	But	3
375	2	the	3
375	3	talented	8
375	4	cast	4
375	5	alone	5
375	6	will	4
375	7	keep	4
375	8	you	3
375	9	watching,	9
375	10	as	2
375	11	will	4
375	12	the	3
375	13	fight	5
375	14	scenes.	7
376	1	It's	4
376	2	solid	5
376	3	and	3
376	4	affecting	9
376	5	and	3
376	6	exactly	7
376	7	as	2
376	8	thought-provoking	17
376	9	as	2
376	10	it	2
376	11	should	6
376	12	be.	3
377	1	Thanks	6
377	2	largely	7
377	3	to	2
377	4	Williams,	9
377	5	all	3
377	6	the	3
377	7	interesting	11
377	8	developments	12
377	9	are	3
377	10	processed	9
377	11	in	2
377	12	60	2
377	13	minutes	7
377	14	--	2
377	15	the	3
377	16	rest	4
377	17	is	2
377	18	just	4
377	19	an	2
377	20	overexposed	11
377	21	waste	5
377	22	of	2
377	23	film.	5
378	1	Cantet	6
378	2	perfectly	9
378	3	captures	8
378	4	the	3
378	5	hotel	5
378	6	lobbies,	8
378	7	two-lane	8
378	8	highways,	9
378	9	and	3
378	10	roadside	8
378	11	cafes	5
378	12	that	4
378	13	permeate	8
378	14	Vincent's	9
378	15	days	4
379	1	An	2
379	2	important	9
379	3	movie,	6
379	4	a	1
379	5	reminder	8
379	6	of	2
379	7	the	3
379	8	power	5
379	9	of	2
379	10	film	4
379	11	to	2
379	12	move	4
379	13	us	2
379	14	and	3
379	15	to	2
379	16	make	4
379	17	us	2
379	18	examine	7
379	19	our	3
379	20	values.	7
380	1	Too	3
380	2	much	4
380	3	of	2
380	4	this	4
380	5	well-acted	10
380	6	but	3
380	7	dangerously	11
380	8	slow	4
380	9	thriller	8
380	10	feels	5
380	11	like	4
380	12	a	1
380	13	preamble	8
380	14	to	2
380	15	a	1
380	16	bigger,	7
380	17	more	4
380	18	complicated	11
380	19	story,	6
380	20	one	3
380	21	that	4
380	22	never	5
380	23	materializes.	13
381	1	A	1
381	2	richly	6
381	3	imagined	8
381	4	and	3
381	5	admirably	9
381	6	mature	6
381	7	work	4
381	8	from	4
381	9	a	1
381	10	gifted	6
381	11	director	8
381	12	who	3
381	13	definitely	10
381	14	has	3
381	15	something	9
381	16	on	2
381	17	his	3
381	18	mind.	5
382	1	The	3
382	2	art	3
382	3	direction	9
382	4	is	2
382	5	often	5
382	6	exquisite,	10
382	7	and	3
382	8	the	3
382	9	anthropomorphic	15
382	10	animal	6
382	11	characters	10
382	12	are	3
382	13	beautifully	11
382	14	realized	8
382	15	through	7
382	16	clever	6
382	17	makeup	6
382	18	design,	7
382	19	leaving	7
382	20	one	3
382	21	to	2
382	22	hope	4
382	23	that	4
382	24	the	3
382	25	eventual	8
382	26	DVD	3
382	27	release	7
382	28	will	4
382	29	offer	5
382	30	subtitles	9
382	31	and	3
382	32	the	3
382	33	original	8
382	34	Italian-language	16
382	35	soundtrack.	11
383	1	...	3
383	2	Jones,	6
383	3	despite	7
383	4	a	1
383	5	definitely	10
383	6	distinctive	11
383	7	screen	6
383	8	presence,	9
383	9	just	4
383	10	isn't	5
383	11	able	4
383	12	to	2
383	13	muster	6
383	14	for	3
383	15	a	1
383	16	movie	5
383	17	that,	5
383	18	its	3
383	19	title	5
383	20	notwithstanding,	16
383	21	should	6
383	22	have	4
383	23	been	4
383	24	a	1
383	25	lot	3
383	26	nastier	7
383	27	if	2
383	28	it	2
383	29	wanted	6
383	30	to	2
383	31	fully	5
383	32	capitalize	10
383	33	on	2
383	34	its	3
383	35	lead's	6
383	36	specific	8
383	37	gifts.	6
384	1	But	3
384	2	what's	6
384	3	nice	4
384	4	is	2
384	5	that	4
384	6	there's	7
384	7	a	1
384	8	casual	6
384	9	intelligence	12
384	10	that	4
384	11	permeates	9
384	12	the	3
384	13	script.	7
385	1	Wedding	7
385	2	feels	5
385	3	a	1
385	4	bit	3
385	5	anachronistic.	14
386	1	An	2
386	2	action/thriller	15
386	3	of	2
386	4	the	3
386	5	finest	6
386	6	kind,	5
386	7	evoking	7
386	8	memories	8
386	9	of	2
386	10	Day	3
386	11	of	2
386	12	the	3
386	13	Jackal,	7
386	14	The	3
386	15	French	6
386	16	Connection,	11
386	17	and	3
386	18	Heat.	5
387	1	This	4
387	2	picture	7
387	3	is	2
387	4	murder	6
387	5	by	2
387	6	numbers,	8
387	7	and	3
387	8	as	2
387	9	easy	4
387	10	to	2
387	11	be	2
387	12	bored	5
387	13	by	2
387	14	as	2
387	15	your	4
387	16	ABC's,	6
387	17	despite	7
387	18	a	1
387	19	few	3
387	20	whopping	8
387	21	shootouts.	10
388	1	Every	5
388	2	individual	10
388	3	will	4
388	4	see	3
388	5	the	3
388	6	movie	5
388	7	through	7
388	8	the	3
388	9	prism	5
388	10	of	2
388	11	his	3
388	12	or	2
388	13	her	3
388	14	own	3
388	15	beliefs	7
388	16	and	3
388	17	prejudices,	11
388	18	but	3
388	19	the	3
388	20	one	3
388	21	thing	5
388	22	most	4
388	23	will	4
388	24	take	4
388	25	away	4
388	26	is	2
388	27	the	3
388	28	sense	5
388	29	that	4
388	30	peace	5
388	31	is	2
388	32	possible.	9
389	1	Feels	5
389	2	slight,	7
389	3	as	2
389	4	if	2
389	5	it	2
389	6	were	4
389	7	an	2
389	8	extended	8
389	9	short,	6
389	10	albeit	6
389	11	one	3
389	12	made	4
389	13	by	2
389	14	the	3
389	15	smartest	8
389	16	kids	4
389	17	in	2
389	18	class.	6
390	1	The	3
390	2	picture	7
390	3	doesn't	7
390	4	know	4
390	5	it's	4
390	6	a	1
390	7	comedy.	7
391	1	A	1
391	2	classy	6
391	3	item	4
391	4	by	2
391	5	a	1
391	6	legend	6
391	7	who	3
391	8	may	3
391	9	have	4
391	10	nothing	7
391	11	left	4
391	12	to	2
391	13	prove	5
391	14	but	3
391	15	still	5
391	16	has	3
391	17	the	3
391	18	chops	5
391	19	and	3
391	20	drive	5
391	21	to	2
391	22	show	4
391	23	how	3
391	24	its	3
391	25	done.	5
392	1	Starts	6
392	2	out	3
392	3	mediocre,	9
392	4	spirals	7
392	5	downward,	9
392	6	and	3
392	7	thuds	5
392	8	to	2
392	9	the	3
392	10	bottom	6
392	11	of	2
392	12	the	3
392	13	pool	4
392	14	with	4
392	15	an	2
392	16	utterly	7
392	17	incompetent	11
392	18	conclusion.	11
393	1	The	3
393	2	sort	4
393	3	of	2
393	4	movie	5
393	5	that	4
393	6	gives	5
393	7	tastelessness	13
393	8	a	1
393	9	bad	3
393	10	rap.	4
394	1	Its	3
394	2	engaging	8
394	3	simplicity	10
394	4	is	2
394	5	driven	6
394	6	by	2
394	7	appealing	9
394	8	leads.	6
395	1	Fans	4
395	2	of	2
395	3	the	3
395	4	TV	2
395	5	series	6
395	6	will	4
395	7	be	2
395	8	disappointed,	13
395	9	and	3
395	10	everyone	8
395	11	else	4
395	12	will	4
395	13	be	2
395	14	slightly	8
395	15	bored.	6
396	1	It's	4
396	2	a	1
396	3	head-turner	11
396	4	--	2
396	5	thoughtfully	12
396	6	written,	8
396	7	beautifully	11
396	8	read	4
396	9	and,	4
396	10	finally,	8
396	11	deeply	6
396	12	humanizing.	11
397	1	Bray	4
397	2	is	2
397	3	completely	10
397	4	at	2
397	5	sea;	4
397	6	with	4
397	7	nothing	7
397	8	but	3
397	9	a	1
397	10	Savage	6
397	11	Garden	6
397	12	music	5
397	13	video	5
397	14	on	2
397	15	his	3
397	16	resume,	7
397	17	he	2
397	18	has	3
397	19	no	2
397	20	clue	4
397	21	about	5
397	22	making	6
397	23	a	1
397	24	movie.	6
398	1	It's	4
398	2	not	3
398	3	a	1
398	4	particularly	12
398	5	good	4
398	6	film,	5
398	7	but	3
398	8	neither	7
398	9	is	2
398	10	it	2
398	11	a	1
398	12	monsterous	10
398	13	one.	4
399	1	Men	3
399	2	in	2
399	3	Black	5
399	4	II	2
399	5	achieves	8
399	6	ultimate	8
399	7	insignificance	14
399	8	--	2
399	9	it's	4
399	10	the	3
399	11	sci-fi	6
399	12	comedy	6
399	13	spectacle	9
399	14	as	2
399	15	Whiffle-Ball	12
399	16	epic.	5
400	1	Martyr	6
400	2	gets	4
400	3	royally	7
400	4	screwed	7
400	5	and	3
400	6	comes	5
400	7	back	4
400	8	for	3
400	9	more.	5
